Opening Hours,Popular Dishes,Detailed Address
"['Mon: 5:00 PM - 12:00 AM (Next day)', 'Tue: 5:00 PM - 12:00 AM (Next day)', 'Wed: 5:00 PM - 12:00 AM (Next day)', 'Thu: 5:00 PM - 12:00 AM (Next day)', 'Fri: 5:00 PM - 2:00 AM (Next day)', 'Sat: 5:00 PM - 2:00 AM (Next day)', 'Sun: 5:00 PM - 12:00 AM (Next day)']","['Grilled Beef Tongue', 'Takoyaki', 'Motsu-ni', 'Beef Curry Rice with Deep Fried Pork Cutlet', 'Grilled Dried Squid', 'Rainbow Roll', 'Pork Rib Yakitori 3pc', 'Snapper Sashimi 5pc']","358 W 46th StNew York, NY 10036"
"['Mon: 5:00 PM - 10:30 PM', 'Tue: 12:00 PM - 2:30 PM 5:00 PM - 10:30 PM', 'Wed: 12:00 PM - 2:30 PM 5:00 PM - 10:30 PM', 'Thu: 12:00 PM - 2:30 PM 5:00 PM - 11:00 PM', 'Fri: 5:00 PM - 11:00 PM', 'Sat: 5:00 PM - 11:00 PM', 'Sun: 5:00 PM - 10:30 PM']","['Eel Club', 'Duck Pie', 'Duck Clay Pot', 'Black Cod Clay Pot', 'Royal Shumai', 'Beef Tenderloin', 'Matcha Ganache', 'Xiao Long Bao', 'Lamb Rib', 'Lobster Spring Rolls', 'Beef Carpaccio', 'Foie Gras', 'Salmon Carpaccio', 'Kung Pao Quail', 'Crystal Dumplings', 'Pea Shoot', 'Napoleon', 'Dry Hainanese Chicken', 'Diver Scallops', 'Toro Tartare']","53 W 53rd StNew York, NY 10019"
"['Mon: 5:00 PM - 10:00 PM', 'Tue: 5:00 PM - 10:00 PM', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:45 PM', 'Fri: 5:00 PM - 10:45 PM', 'Sat: 5:00 PM - 10:45 PM', 'Sun: Closed']","['Curried Goat Patties', 'Egusi Dumplings', 'Curry Goat Empanadas', 'Short Rib Pastrami Suya', 'Bodega Special', 'Braised Oxtails', 'Black Bean Hummus', 'Crispy Okra', 'Rainbow Cookie Panna Cotta', 'Honeynut Piri Piri Salad', 'Brown Stew Red Snapper', 'Mom Dukes Shrimp', 'Hamachi Escovitch', 'Sofrito Roasted Chicken', 'Mango Chutney', 'Goat Curry Dumplings', 'Takeout Mushrooms', 'Peri Peri Salad', 'Curried Snow Crab', 'Pattie']","10 Lincoln Center PlzNew York, NY 10023"
"['Mon: 3:30 PM - 10:00 PM', 'Tue: 3:30 PM - 10:00 PM', 'Wed: 3:30 PM - 10:00 PM', 'Thu: 3:30 PM - 10:00 PM', 'Fri: 3:30 PM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 10:00 PM']","['Deviled Eggs', 'Crispy Duck Confit', 'Oysters', 'Spicy Crab Gratin', 'Mafaldine Bolognese', 'Roasted Chicken', 'Burrata Salad', 'Leroy Burger', 'Filet Mignon Au Poivre', 'Miso Glazed Cod', 'Pork Chop', 'Potato Crusted Sea Bass', 'Fried Calamari', 'Crab & Artichoke Gratin', 'Beet Salad', 'Lamb Belly', 'Lamb Burger', 'Short Ribs', 'Lobster Roll', 'Peconic Escargot Nero']","430 Hudson StNew York, NY 10014"
[],"['Bun Dau Mam Tom', 'Raw Surf Clam Salad', 'Fried Tofu', 'Blood Sausage', 'Mussel Sausage', 'Sticky Rice Sausage', 'Dac Biet Special', 'Sausage Stuffed Snails', 'Fried Eggplant']","70 Forsyth StNew York, NY 10002"
"['Mon: 7:00 AM - 10:00 PM', 'Tue: 7:00 AM - 10:00 PM', 'Wed: 7:00 AM - 10:00 PM', 'Thu: 7:00 AM - 11:00 PM', 'Fri: 7:00 AM - 11:00 PM', 'Sat: 8:00 AM - 11:00 PM', 'Sun: 8:00 AM - 10:00 PM']","['Cacio E Pepe', 'Whipped Ricotta', 'Olive Oil Cake', 'Chicken Milanese', 'Roasted Cauliflower', 'Tagliatelle', 'Crispy Calamari', 'Branzino', 'Ny Strip Steak', 'Margherita Pizza', 'Vodka Pasta', 'Garganelli Pasta', 'Local Burrata', 'Pecorino', 'Wild Mushroom Garganelli', 'Scallops', 'Farro Salad', 'Pappardelle', 'Rigatoni Vodka', 'Roasted Carrots']","20 W 40th StNew York, NY 10018"
"['Mon: 5:00 PM - 10:00 PM', 'Tue: 5:00 PM - 10:00 PM', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 4:00 PM - 10:00 PM', 'Sat: 11:30 AM - 2:00 PM 4:00 PM - 10:00 PM', 'Sun: 11:30 AM - 2:00 PM 4:00 PM - 10:00 PM']","['Chrysanthemum Salad', 'Stuffed Garlic Flatbread', 'BBQ Calamari', 'Smoked Mussels', 'Black Cocoa Tiramisu', 'Buffalo Milk Caramelle', 'Sourdough Pasta Cacciatore', 'Garganelli Giganti', 'Stracchino Gnocchi', 'Sopressini', 'Chicken Scarpariello', 'Veal "" Da Pepi', 'Shell Steak Al Limone', 'Charred Broccoli', 'Soppressi Mussel Pasta', 'Fior', 'Honey Zeppole', 'Tonnato Vitello', 'Spicy Veal Tartare', 'Pepperoni Fried Rice']","103 Greenwich AveNew York, NY 10014"
"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:00 PM', 'Fri: 11:30 AM - 11:00 PM', 'Sat: 11:30 AM - 11:00 PM', 'Sun: 11:30 AM - 10:00 PM']","['Cheese Pizza', 'White Pie', 'Old School Round Pie', 'Caesar Salad', 'Spicy Penne Alla Vodka', 'Tiramisu', 'Calzone']","117 W 57th StNew York, NY 10019"
"['Mon: 4:00 PM - 10:30 PM', 'Tue: 4:00 PM - 10:30 PM', 'Wed: 4:00 PM - 10:30 PM', 'Thu: 4:00 PM - 11:00 PM', 'Fri: 4:00 PM - 12:00 AM (Next day)', 'Sat: 11:00 AM - 12:00 AM (Next day)', 'Sun: 11:00 AM - 9:00 PM']",[],"505 E 12th StNew York, NY 10009"
"['Mon: 11:30 AM - 1:30 AM (Next day)', 'Tue: 11:30 AM - 1:30 AM (Next day)', 'Wed: 11:30 AM - 1:30 AM (Next day)', 'Thu: 11:30 AM - 1:30 AM (Next day)', 'Fri: 11:30 AM - 1:30 AM (Next day)', 'Sat: 10:30 AM - 1:30 AM (Next day)', 'Sun: 10:30 AM - 1:30 AM (Next day)']","['3 Piece Shrimp Dumpling', '7 Piece Pan-fried Dumpling', '3 Piece Roasted Duck Dumpling', '5 Piece Crispy Shrimp Roll']","334 W 46th StNew York, NY 10036"
"['Mon: 11:30 AM - 9:30 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 11:00 PM', 'Fri: 11:30 AM - 11:00 PM', 'Sat: 5:00 PM - 11:00 PM', 'Sun: 11:30 AM - 9:30 PM']","['Braised Short Ribs', 'Bread Basket', 'Foie Gras Ravioli', 'Creamy Polenta', 'Tomato and Basil Spaghetti', 'Bone Marrow Agnolotti', ""Way Scott Conant 's Signature Pasta"", 'Black Cod', 'Short Rib & Bone Marrow Dumplings', 'Truffled Mushrooms', 'Coconut Panna Cotta', 'Raw Yellowtail', 'Salted Caramel Gelato', 'Short Rib Agnolotti', 'Duck Foie Gras', 'Mushroom Polenta', 'Spiced Duck Breast', 'Black Tagliolini', 'Braised Octopus', 'Olive Oil Cake']","88 Madison AveNew York, NY 10016"
"['Mon: Closed', 'Tue: 4:00 PM - 10:00 PM', 'Wed: 4:00 PM - 10:00 PM', 'Thu: 4:00 PM - 10:00 PM', 'Fri: 4:00 PM - 11:00 PM', 'Sat: 11:30 AM - 11:00 PM', 'Sun: 11:30 AM - 10:00 PM']",[],"220 West 44th StNew York, NY 10036"
"['Mon: 12:00 PM - 9:00 PM', 'Tue: 12:00 PM - 9:00 PM', 'Wed: 12:00 PM - 9:00 PM', 'Thu: 12:00 PM - 9:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['Classic Tonkotsu Ramen', 'Premium Yakibuta', 'Ichiran Ramen', 'Ramen Noodles', 'Firm Noodles', 'Ramen Bowl', 'Vegetarian Ramen', 'Peel the Egg']","152 W 49th StNew York, NY 10019"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 11:30 AM - 10:00 PM', 'Sun: 11:30 AM - 10:00 PM']","['Scaloppine Di Vitello Al Limone', 'Linguine Alle Vongole', 'Tagilolini Spinach Pasta', 'Pumpkin Ravioli', 'Pork Chop', 'Panna Cotta', 'Tagliatelle Al Ragu', 'Artichoke Salad', 'Fried Calamari', 'Caesar Salad', 'Spaghetti Alla Chitarra Con Gamberi', 'Risotto Ai Funghi', 'Grilled Calamari', 'Seafood Risotto', 'Mesclun Salad', 'Branzino', 'Tartuffo', 'Beef Carpaccio', 'Fish Special', 'Tagliatelle Bolognese']","22 East 49th StNew York, NY 10017"
"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:30 PM', 'Fri: 11:30 AM - 10:30 PM', 'Sat: 10:00 AM - 10:30 PM', 'Sun: 10:00 AM - 9:00 PM']","['Meatballs', 'Whipped Ricotta', 'Olive Oil Cake', 'Toscano Salad', 'Brioche French Toast', 'Farro Salad', 'Roasted Cauliflower', 'Branzino']","1133 BroadwayNew York, NY 10010"
"['Mon: 11:30 AM - 3:00 PM 5:00 PM - 10:00 PM', 'Tue: 11:30 AM - 3:00 PM 5:00 PM - 10:00 PM', 'Wed: 11:30 AM - 3:00 PM 5:00 PM - 10:00 PM', 'Thu: 11:30 AM - 3:00 PM 5:00 PM - 10:00 PM', 'Fri: 11:30 AM - 3:00 PM 5:00 PM - 10:00 PM', 'Sat: 10:30 AM - 3:00 PM 5:00 PM - 10:00 PM', 'Sun: 10:30 AM - 3:00 PM']","['Black Barn', 'Butternut Squash Ravioli', 'Mushroom Toast', 'Beef Ribs', 'BBQ Beef Pizza', 'French Toast', 'Curried Cauliflower Steak', 'Black Mission Fig Pizza', 'Kale Salad', 'White Pizza', 'Crispy Skinned Amish Chicken', 'Wild Mushroom Ravioli', 'Avocado Toast', 'Bread Basket', 'Chicken Fried Chicken', 'Truffle Gnocchi', 'Waffle Croque Madame', 'Swordfish Tacos', 'Eggs Benedict', 'Grilled Octopus']","19 E 26th StNew York, NY 10010"
"['Mon: 11:30 AM - 10:30 PM', 'Tue: 11:30 AM - 10:30 PM', 'Wed: 11:30 AM - 10:30 PM', 'Thu: 11:30 AM - 10:30 PM', 'Fri: 11:30 AM - 10:30 PM', 'Sat: 11:30 AM - 10:30 PM', 'Sun: 11:30 AM - 10:30 PM']","['Sea Bass', 'Duck Breast', 'Lobster Salad', 'Amuse Bouche Rock Shrimp', 'Smoked Trout', 'Beef Tartare', 'Coconut Cake', 'Cookie Plate', 'Prix Fixe', 'Pork Loin', 'Tavern Burger', 'Lamb Loin', 'Vegetable Tasting', 'Pork Belly', 'Beet Salad', 'Petit Fours', 'Striped Bass', 'Course Tasting', 'Pork Chop', 'Vegetarian Tasting']","42 E 20th StNew York, NY 10003"
"['Mon: 12:00 PM - 3:00 PM 4:30 PM - 10:00 PM', 'Tue: 12:00 PM - 3:00 PM 4:30 PM - 10:00 PM', 'Wed: 12:00 PM - 3:00 PM 4:30 PM - 10:00 PM', 'Thu: 12:00 PM - 3:00 PM 4:30 PM - 10:00 PM', 'Fri: 12:00 PM - 3:00 PM 4:30 PM - 10:00 PM', 'Sat: 12:00 PM - 3:00 PM 4:30 PM - 10:00 PM', 'Sun: 12:00 PM - 3:00 PM 4:30 PM - 10:00 PM']","['Gyoza', 'Miso Ramen', 'Soy Vegan Ramen', 'Matcha Lava Cake', 'Chicken Bumps', 'Chicken Ramen', 'Sashimi Salad', 'Takoyaki', 'Ube Tempura', 'Tori Karaage', 'Softshell Crab Nikuman', 'Shoyu Ramen']","129 W 56th StNew York, NY 10019"
"['Mon: 11:00 AM - 2:00 AM (Next day)', 'Tue: 11:00 AM - 2:00 AM (Next day)', 'Wed: 11:00 AM - 2:00 AM (Next day)', 'Thu: 11:00 AM - 2:00 AM (Next day)', 'Fri: 11:00 AM - 2:00 AM (Next day)', 'Sat: 11:00 AM - 2:00 AM (Next day)', 'Sun: 12:00 AM - 11:00 PM']","['Jrb Burger', 'Texas Burger', 'Plain Pub Burger', 'Fish and Chips', 'Veggie Burger', 'Chicken Parm']","38 W 56th StNew York, NY 10019"
"['Mon: Closed', 'Tue: 4:00 PM - 10:00 PM', 'Wed: 4:00 PM - 10:00 PM', 'Thu: 4:00 PM - 10:00 PM', 'Fri: 4:00 PM - 2:00 AM (Next day)', 'Sat: 11:00 AM - 2:00 AM (Next day)', 'Sun: 11:00 AM - 10:00 PM']",[],"205 E 4th StNew York, NY 10009"
"['Mon: 11:30 AM - 3:00 PM 5:00 PM - 10:00 PM', 'Tue: 11:30 AM - 3:00 PM 5:00 PM - 10:00 PM', 'Wed: 11:30 AM - 3:00 PM 5:00 PM - 10:00 PM', 'Thu: 11:30 AM - 3:00 PM 5:00 PM - 10:30 PM', 'Fri: 11:30 AM - 3:00 PM 5:00 PM - 11:00 PM', 'Sat: 11:30 AM - 3:00 PM 5:00 PM - 11:00 PM', 'Sun: 11:30 AM - 3:00 PM 5:00 PM - 9:00 PM']",[],"4 W 22nd StNew York, NY 10010"
"['Mon: 8:30 AM - 10:00 PM', 'Tue: 8:30 AM - 10:00 PM', 'Wed: 8:30 AM - 10:00 PM', 'Thu: 8:30 AM - 11:00 PM', 'Fri: 8:30 AM - 11:00 PM', 'Sat: 8:30 AM - 11:00 PM', 'Sun: 8:30 AM - 9:00 PM']","['Madame Freda Sandwich', 'Green Shakshuka', 'Mediterranean Breakfast', 'Duck Bacon', 'Fried Zucchini Chips', 'Grilled Halloumi', 'Peri Peri Chicken', 'Chicken Kebab', 'Greek Salad', 'Prego Roll', 'Roasted Cauliflower', 'Mashed Avocado Toast', 'Skirt Steak', 'Chopped Salad', 'Egg & Cheese Sandwich', 'Salmon Burger', 'Scrambled Eggs', 'Croque Madame', 'Peri Peri Wings', 'Chicken Wings']","116 8th AveNew York, NY 10011"
"['Mon: 11:30 AM - 4:00 PM 5:00 PM - 9:30 PM', 'Tue: 11:30 AM - 4:00 PM 5:00 PM - 9:30 PM', 'Wed: 11:30 AM - 4:00 PM 5:00 PM - 9:30 PM', 'Thu: 11:30 AM - 4:00 PM 5:00 PM - 9:30 PM', 'Fri: 11:30 AM - 4:00 PM 5:00 PM - 9:30 PM', 'Sat: 11:30 AM - 4:00 PM 5:00 PM - 9:30 PM', 'Sun: 11:30 AM - 4:00 PM 5:00 PM - 9:30 PM']","['Pork Belly', 'Pork Buns', 'Smoked Pork Ramen', 'Garlic Chicken Ramen', 'Shrimp Buns', 'Spicy Beef Ramen', 'David Chang Noodle', 'Ginger Scallion Noodles', 'Seared Shrimp', 'Spicy Rice Cakes', 'Mushroom Ramen', 'Cumin Lamb Noodles', 'Chilled Spicy Noodles', 'Spicy Pork Dip Bao', 'White Truffle Soft Serve', 'Caramelized Shiitake', 'Shiitake Buns', 'Tuna Crudo', 'Bao Buns', 'Blue Prawns']","10 Columbus CirThird FloorNew York, NY 10019"
"['Mon: 5:00 PM - 9:45 PM', 'Tue: 5:00 PM - 9:45 PM', 'Wed: 5:00 PM - 9:45 PM', 'Thu: 5:00 PM - 9:45 PM', 'Fri: 5:00 PM - 10:45 PM', 'Sat: 5:00 PM - 10:45 PM', 'Sun: 5:00 PM - 9:45 PM']","['Soft Shell Crab', 'Beef Tartare', 'Pork Soup', 'Fried Chicken', 'Seafood Stew', 'Fried Squid', 'Spicy Pork', 'Lotus Root Salad', 'Scallop Diy Roll', 'Sea Urchin Dol Sap', 'Dolsot Al Bap', 'Lamb Stuffed Jalapenos', 'Spicy Seafood Udon', 'Raw Fish', 'Chicken Skewers', 'Beef Soup', 'Mak Hwe', 'Fish Roes', 'Lettuce Wraps', 'Yook Hwe']","119 1st AveNew York, NY 10003"
"['Mon: 11:30 AM - 2:00 PM 5:00 PM - 9:00 PM', 'Tue: 11:30 AM - 2:00 PM 5:00 PM - 9:00 PM', 'Wed: 11:30 AM - 2:00 PM 5:00 PM - 9:00 PM', 'Thu: 11:30 AM - 2:00 PM 5:00 PM - 9:00 PM', 'Fri: 11:30 AM - 2:00 PM 5:00 PM - 9:00 PM', 'Sat: 11:30 AM - 2:00 PM 5:00 PM - 9:00 PM', 'Sun: 11:30 AM - 2:00 PM']","['Foie Gras', 'Eggs on Eggs on Eggs', 'Amuse Bouche Canapes', 'Seared Scallops', 'Sea Bass', 'Steak Tartare', 'Caramel Parfait', 'Beer Braised Pork Belly', 'Mango Ravioli', 'Diver Scallop', 'Duck Confit Ravioli', 'Beef Tenderloin', 'Sorbet Palate Cleanser', 'Tuna Tartare', 'Hazelnut Dacquoise', 'Long Island Duck Breast', 'Yellowfin Tuna']","9 W 53rd StNew York, NY 10019"
"['Mon: 11:00 AM - 9:00 PM', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:30 PM', 'Sat: 11:00 AM - 9:30 PM', 'Sun: 11:00 AM - 9:00 PM']","['Classic Beef Pho', 'Grilled Lemongrass Chicken Pho', 'Grilled Pork Chops', 'Vegetarian Pho', 'Grilled Lemongrass Chicken', 'Brisket Pho', 'Saigon Pho', 'Spicy S.s. Special Pho', 'Grilled Pork Chops Pho', 'Pork Dumplings Pho']","114 Macdougal StNew York, NY 10012"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 12:00 PM - 11:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['Coconut Crab Curry', 'Crab Fried Rice', 'Steamed Fish', 'Zabb Wings', 'Grilled Pork Cheeks', 'Tiger Prawn Karee', 'Somtum Corn Salad', 'Fried Fish', 'Chicken Wings', 'Crab Meat Curry', 'Crab Aob Woonsen', 'Pad Thai', 'Fried Chicken', 'Spicy Coconut Curry', 'Mango Sticky Rice', 'Pork Belly', 'Manila Clams', 'Whole Fish', 'Green Curry', 'Glass Noodles']","55 Bond StNew York, NY 10012"
"['Mon: Closed', 'Tue: 5:00 PM - 12:00 AM (Next day)', 'Wed: 5:00 PM - 12:00 AM (Next day)', 'Thu: 5:00 PM - 12:00 AM (Next day)', 'Fri: 5:00 PM - 1:00 AM (Next day)', 'Sat: 5:00 PM - 1:00 AM (Next day)', 'Sun: 5:00 PM - 12:00 AM (Next day)']",[],"119 Orchard StNew York, NY 10002"
"['Mon: 11:45 AM - 10:00 PM', 'Tue: 11:45 AM - 10:30 PM', 'Wed: 11:45 AM - 10:30 PM', 'Thu: 11:45 AM - 10:30 PM', 'Fri: 11:45 AM - 10:30 PM', 'Sat: 11:45 AM - 2:30 PM 5:00 PM - 10:30 PM', 'Sun: 11:45 AM - 2:30 PM 5:00 PM - 10:00 PM']","['Prime Rib', 'Crab Rangoon', 'Truffle Mac', 'Wedge Salad', 'White Fish Caesar Salad', 'Smoked Whitefish Caesar', 'Lemon Meringue Pie', 'Creamed Spinach', 'Vodka Rigatoni', 'Double Cheeseburger', 'Steak Tartare', 'Steak Frites', 'Spicy Shrimp Pasta', 'Truffle Pasta', 'Truffle Burger', 'Spectacular Banana Split', 'Vesper', 'Chocolate Pie', 'Spicy Fried Chicken', 'Miso Black Cod']","60 E 54th StNew York, NY 10022"
"['Mon: 4:00 PM - 2:00 AM (Next day)', 'Tue: 4:00 PM - 2:00 AM (Next day)', 'Wed: 4:00 PM - 2:00 AM (Next day)', 'Thu: 4:00 PM - 4:00 AM (Next day)', 'Fri: 4:00 PM - 4:00 AM (Next day)', 'Sat: 4:00 PM - 4:00 AM (Next day)', 'Sun: 4:00 PM - 1:00 AM (Next day)']","['Fish Tacos', 'Deviled Eggs', 'Lamb Burger', 'Wild Mushroom Tacos', 'Pork Tacos', 'Guac and Chips', 'Lamb Meatballs', 'Shishito']","294 3rd AveNew York, NY 10010"
"['Mon: 10:00 AM - 10:00 PM', 'Tue: 10:00 AM - 10:00 PM', 'Wed: 10:00 AM - 10:00 PM', 'Thu: 10:00 AM - 11:00 PM', 'Fri: 10:00 AM - 11:00 PM', 'Sat: 10:00 AM - 11:00 PM', 'Sun: 9:00 AM - 10:00 PM']","['Lamb Shawarma', 'Chicken Shawarma', 'Kadaif Wrapped Shrimp', 'Mediterranean Salad', 'Jerusalem Bagel', 'Norwegian Eggs', 'Pomegranate Meatballs', 'Mouth Braised Short Ribs', 'Chicken Schnitzel', 'Grilled Halloumi Cheese & Artichoke Heart Salad', 'Israeli Breakfast', 'Burekas', 'Goat Cheese Crostini', 'Kanafe', 'Wild Striped Bass Shawarma', 'Miriams', 'Challah French Toast', 'Lentil Croquettes', 'Roasted Cauliflower', 'Egg Whites']","300 Amsterdam AveNew York, NY 10023"
"['Mon: 11:30 AM - 12:00 AM (Next day)', 'Tue: 11:30 AM - 12:00 AM (Next day)', 'Wed: 11:30 AM - 12:00 AM (Next day)', 'Thu: 11:30 AM - 12:00 AM (Next day)', 'Fri: 11:30 AM - 12:00 AM (Next day)', 'Sat: 11:30 AM - 12:00 AM (Next day)', 'Sun: 11:30 AM - 12:00 AM (Next day)']",[],"207 12th AveBig Red Boat in ParkNew York, NY 10001"
"['Mon: 12:00 PM - 9:00 PM', 'Tue: 12:00 PM - 9:00 PM', 'Wed: 12:00 PM - 9:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 10:00 PM', 'Sat: 11:30 AM - 10:00 PM', 'Sun: 11:30 AM - 8:00 PM']","['Squid Adobo', 'Pork Adobo', 'Sisig', 'Lechon Kawali', 'Kare-kare', 'Chicken Adobo', 'Garlic Fried Rice Tray', 'Chicken Inasal', 'Pancit Palabok', 'Pata', 'Vegetable Lumpia Tray', 'Smoked Tinapa']","790 9th AveNew York, NY 10019"
"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:00 PM', 'Fri: 11:30 AM - 10:00 PM', 'Sat: 11:30 AM - 10:30 PM', 'Sun: 11:30 AM - 10:30 PM']","['Pad Thai', 'Thai Crepe Dumplings', 'Red Curry', 'Green Curry', 'Pad Thai Bolan', 'Papaya Salad', 'Panang Curry', 'Tom Yum Koong', 'Kea Mao', 'Pad Se-ew', 'Krapraw Gai Sub', 'Crab Fried Rice', 'Pineapple Fried Rice', 'Short Rib Beef Panang', 'Chicken Satay', 'Mango Sticky Rice', 'Tom Kha Gai', 'Basil Fried Rice']","307 Amsterdam AveNew York, NY 10023"
"['Mon: 11:30 AM - 3:45 PM 5:00 PM - 10:30 PM', 'Tue: 11:30 AM - 3:45 PM 5:00 PM - 10:30 PM', 'Wed: 11:30 AM - 3:45 PM 5:00 PM - 10:30 PM', 'Thu: 11:30 AM - 3:45 PM 5:00 PM - 10:30 PM', 'Fri: 11:30 AM - 3:45 PM 5:00 PM - 11:30 PM', 'Sat: 12:00 PM - 11:30 PM', 'Sun: 12:00 PM - 10:30 PM']",[],"1439 2nd AveNew York, NY 10021"
"['Mon: 4:30 PM - 10:30 PM', 'Tue: 4:00 PM - 10:30 PM', 'Wed: 4:00 PM - 10:30 PM', 'Thu: 4:00 PM - 10:30 PM', 'Fri: 4:00 PM - 11:00 PM', 'Sat: 3:00 PM - 11:00 PM', 'Sun: Closed']","['Tuna Tartare', 'Pasta Bolognese', 'Petite Filet Mignon', 'Burrata', 'Tiramisu', 'Shrimp Ceviche Tacos', 'Seafood Pasta', 'Salmon Piccata', 'Smoked Salmon Rolls', 'Avocado Salad']","19 West 46th StNew York, NY 10036"
"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:00 PM', 'Fri: 11:30 AM - 10:00 PM', 'Sat: 11:30 AM - 10:00 PM', 'Sun: 11:30 AM - 10:00 PM']",[],"69 W 55th StNew York, NY 10019"
"['Mon: 11:30 AM - 10:00 PM', 'Tue: 11:30 AM - 10:00 PM', 'Wed: 11:30 AM - 10:00 PM', 'Thu: 11:30 AM - 10:00 PM', 'Fri: 11:30 AM - 10:00 PM', 'Sat: 12:00 PM - 10:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['Spicy Tonkatsu Ramen', 'Spicy Tonkotsu', 'Tonkotsu Ramen', 'Spicy Vegetable Ramen', 'Spicy Tuna Roll', 'Bento Box', 'Spicy Beef Ramen', 'Pork Belly', 'Shrimp Tempura', 'Tonkotsu Shoyu', 'Ramen Noodles', 'California Roll', 'Seaweed Salad', 'Ramen Bowls']","150 W 36th streetNew York, NY 10018"
"['Mon: 5:00 PM - 9:00 PM', 'Tue: 5:00 PM - 9:00 PM', 'Wed: 5:00 PM - 9:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 10:00 PM', 'Sat: 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM', 'Sun: 12:00 PM - 3:00 PM 5:00 PM - 10:00 PM']","['Short Rib', 'Korean Fried Chicken', 'Tuna Crispy Rice', 'Stone Pot Fried Rice', 'Coconut Cake', 'Roasted Cauliflower', 'Baby Back Ribs', 'Wagyu Toast', 'Grilled Octopus', 'Soft Shell Crab', 'Duck Breast Burnt Ends', 'Shishito', 'Hamachi Crispy Rice', 'Pork Buns', 'Blackened Miso Corn Ribs', 'Crisp Pork Belly', 'Crispy Pork', 'Chicory Salad', 'Crab Fried Rice', 'Halibut']","324 Lafayette StNew York, NY 10012"
"['Mon: 11:00 AM - 9:00 PM', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:00 PM', 'Sat: Closed', 'Sun: Closed']","['Maine Lobster Roll', 'Shrimp Taco', 'Tuna Poke']","152 W 52nd StNew York, NY 10019"
"['Mon: 12:00 PM - 12:00 AM (Next day)', 'Tue: 12:00 PM - 12:00 AM (Next day)', 'Wed: 12:00 PM - 2:00 AM (Next day)', 'Thu: 12:00 PM - 2:00 AM (Next day)', 'Fri: 12:00 PM - 4:00 AM (Next day)', 'Sat: 11:00 AM - 4:00 AM (Next day)', 'Sun: 11:00 AM - 12:00 AM (Next day)']",[],"951 2nd AveNew York, NY 10022"
"['Mon: Closed', 'Tue: Closed', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 10:00 PM', 'Sat: 3:00 PM - 10:00 PM', 'Sun: 3:00 PM - 10:00 PM']","['Toro Ssam Bap', 'Chicken Wings', 'Gochu Ramyun', 'Wagyu Ramyun', 'Fried Chicken', 'Family Ramyun', 'Pork Belly', 'Fish Coop Ramyun', 'Veal Broth Ramyun', 'Prix Fixe', 'Lamb Ja Jang Myun', 'Fatty Tuna', 'Truffle Bibim Myun', 'Pork Broth Ramen', 'Prime Ribeye Ssam', 'Cucumber Kimchi', 'White Kimchi', 'Gochujang Bokum', 'Toro Ssambap Amberjack Jajjang Ribs', 'Truffle Kong Gooksoo']","679 Greenwich StNew York, NY 10014"
