Opening Hours,Popular Dishes,Detailed Address
"['Mon: Closed', 'Tue: Closed', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 12:00 PM - 12:00 AM (Next day)', 'Sat: 12:00 PM - 12:00 AM (Next day)', 'Sun: 12:00 PM - 10:00 PM']","['Fried Chicken', 'Fish and Chips', 'Pulled Pork Sandwich', 'Hot Chicken Sandwich', 'Brisket Sandwich', 'Rib Tips', 'Bacon Mac', 'Jerk Chicken Wings', 'Beef Brisket', 'Fish Tacos', 'Blues Burger', 'Buffalo Wings']","60 Vanduzer St, Tompkinsville, NY 10301"
"['Mon: 7:00 AM - 6:00 PM', 'Tue: 7:00 AM - 6:00 PM', 'Wed: 7:00 AM - 8:00 PM', 'Thu: 7:00 AM - 8:00 PM', 'Fri: 7:00 AM - 8:00 PM', 'Sat: 8:00 AM - 4:00 PM', 'Sun: Closed']","['Chicken Cutlets', 'Fried Eggplant Hero', 'Double Reuben', 'Roast Beef', 'Escarole and Bean Soup', 'Parm Hero', 'Grilled Chicken', 'Bourbon Burger', 'Greek Salad']","2300 Hylan Blvd, Staten Island, NY 10306"
"['Mon: 11:30 AM - 12:30 AM (Next day)', 'Tue: 11:30 AM - 12:30 AM (Next day)', 'Wed: 11:30 AM - 12:30 AM (Next day)', 'Thu: 11:30 AM - 12:30 AM (Next day)', 'Fri: 11:30 AM - 1:30 AM (Next day)', 'Sat: 11:30 AM - 1:30 AM (Next day)', 'Sun: 11:30 AM - 12:30 AM (Next day)']","['White Clam Pie', 'Buffalo Calamari', 'Fried Calamari', 'Bar Pies', 'Clam Pizza', 'Cheese Pizza', 'Pizza Pies', 'Regular Pie', 'Large Pie', 'Sausage Pie', 'Basic']","60 Hancock St, Staten Island, NY 10305"
[],[],"1758 Hylan Blvd, Staten Island, NY 10305"
"['Mon: Closed', 'Tue: Closed', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 9:00 PM']","['Mushroom Bolognese', 'Cajun Fish Tacos', 'Mahi Tacos', 'Fish and Chips', 'Monkfish', 'Chipotle Chicken Sandwich', 'Whipped Ricotta', 'Ny Strip Steak', 'Blistered Shishitos', 'Smash Sliders', 'Tomato Soup', 'Brussel', 'Lobster Arancini', 'French Onion Soup', 'Lobster Bisque']","2 Beachway Ave, Keansburg, NJ 07734"
"['Mon: 11:30 AM - 9:00 PM', 'Tue: 11:30 AM - 9:00 PM', 'Wed: 11:30 AM - 9:00 PM', 'Thu: 11:30 AM - 9:00 PM', 'Fri: 11:30 AM - 10:00 PM', 'Sat: 11:30 AM - 10:00 PM', 'Sun: 11:30 AM - 9:00 PM']","['Baked Clams', 'Fried Calamari', 'Crab Cake', 'Duck', 'Lobster Arugula Salad', 'Blackened Shrimp', 'Linguini White Clam', 'Zuppa Di Pesce', 'Fish Sandwich', 'Fish Tacos']","369 Cleveland Ave, Staten Island, NY 10308"
"['Mon: 12:00 PM - 10:30 PM', 'Tue: 12:00 PM - 10:30 PM', 'Wed: 12:00 PM - 10:30 PM', 'Thu: 12:00 PM - 10:30 PM', 'Fri: 12:00 PM - 10:30 PM', 'Sat: 12:00 PM - 10:30 PM', 'Sun: 12:00 PM - 10:30 PM']",[],"294 New Dorp Ln, Staten Island, NY 10306"
"['Mon: 11:00 AM - 9:30 PM', 'Tue: 11:00 AM - 9:30 PM', 'Wed: 11:00 AM - 9:30 PM', 'Thu: 11:00 AM - 9:30 PM', 'Fri: 11:00 AM - 9:30 PM', 'Sat: 11:00 AM - 9:30 PM', 'Sun: Closed']","['Grilled Chicken Sandwich', 'Shrimp Summer Rolls', 'Beef Pho', 'Fried Fish Sandwich', 'Grilled Pork Rice Dish', 'Grilled Pork Pho']","565 Manor Rd, Staten Island, NY 10314"
"['Mon: Closed', 'Tue: 11:00 AM - 11:00 PM', 'Wed: 11:00 AM - 11:00 PM', 'Thu: 11:00 AM - 11:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 11:00 PM']",[],"225 Ellis St, New York, NY 10307"
"['Mon: 11:00 AM - 9:30 PM', 'Tue: 11:00 AM - 9:30 PM', 'Wed: 11:00 AM - 9:30 PM', 'Thu: 11:00 AM - 9:30 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 9:00 PM']","['Popcorn Chicken Bento', 'Seafood Noodle', 'Chicken Cutlet Bento', 'Braised Pork Belly Bento', 'Sweet & Sour Fish Fillet Bento', 'Taiwan Beef Noodle']","302A New Dorp Ln, Staten Island, NY 10306"
"['Mon: 12:00 PM - 11:00 PM', 'Tue: 12:00 PM - 11:00 PM', 'Wed: 12:00 PM - 11:00 PM', 'Thu: 12:00 PM - 11:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 12:00 PM - 11:00 PM', 'Sun: 12:00 PM - 10:00 PM']",[],"3800 Richmond Ave, Staten Island, NY 10312"
"['Mon: Closed', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 12:00 PM - 10:00 PM']",[],"1209 Forest Ave, Staten Island, NY 10310"
"['Mon: Closed', 'Tue: 8:00 AM - 4:00 PM', 'Wed: 8:00 AM - 4:00 PM', 'Thu: 8:00 AM - 4:00 PM', 'Fri: 8:00 AM - 4:00 PM', 'Sat: 8:00 AM - 4:00 PM', 'Sun: 8:00 AM - 3:00 PM']",[],"20 Ellis St, Staten Island, NY 10307"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 12:00 PM - 11:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Steak Tips', 'Blackened Tuna', 'Lemon Mascarpone Layered Cake']","316 Manor Rd, Staten Island, NY 10314"
"['Mon: Closed', 'Tue: 3:00 PM - 10:00 PM', 'Wed: 3:00 PM - 10:00 PM', 'Thu: 3:00 PM - 10:00 PM', 'Fri: 3:00 PM - 10:00 PM', 'Sat: 3:00 PM - 10:00 PM', 'Sun: 1:00 PM - 8:00 PM']","['Baked Clams', 'Fried Zucchini', 'Pork Chops', 'Fried Calamari', 'Burrata', 'Marinara', 'Millefoglie', 'Branzino']","6 Galesville Ct, Staten Island, NY 10305"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 11:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 10:00 PM']","['Ny Pastrami Egg Rolls', 'The Matrix Burger', 'Lux Burger', 'Freshly Baked Giant Pretzel', 'Chicken Tacos', 'Southwest Turkey Burger', 'Buffalo Wings', 'Steak Tacos', 'Buffalo Chicken Salad', 'Jim Beam Pulled Pork', 'Salt & Pepper Fried Calamari Trio']","4459 Amboy Rd, Staten Island, NY 10312"
"['Mon: Closed', 'Tue: 3:00 PM - 10:00 PM', 'Wed: 3:00 PM - 10:00 PM', 'Thu: 3:00 PM - 10:00 PM', 'Fri: 3:00 PM - 10:00 PM', 'Sat: 3:00 PM - 10:00 PM', 'Sun: 1:00 PM - 8:00 PM']","['Baked Clams', 'Fried Zucchini', 'Pork Chops', 'Fried Calamari', 'Burrata', 'Marinara', 'Millefoglie', 'Branzino']","6 Galesville Ct, Staten Island, NY 10305"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 11:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 11:00 AM - 10:00 PM']","['Ny Pastrami Egg Rolls', 'The Matrix Burger', 'Lux Burger', 'Freshly Baked Giant Pretzel', 'Chicken Tacos', 'Southwest Turkey Burger', 'Buffalo Wings', 'Steak Tacos', 'Buffalo Chicken Salad', 'Jim Beam Pulled Pork', 'Salt & Pepper Fried Calamari Trio']","4459 Amboy Rd, Staten Island, NY 10312"
"['Mon: 4:00 PM - 9:30 PM', 'Tue: 4:00 PM - 9:30 PM', 'Wed: 4:00 PM - 9:30 PM', 'Thu: 4:00 PM - 9:30 PM', 'Fri: 4:00 PM - 10:00 PM', 'Sat: 12:30 PM - 10:00 PM', 'Sun: 12:30 PM - 9:30 PM']",[],"1223 Surf Ave, Brooklyn, NY 11224"
"['Mon: 11:00 AM - 8:00 PM', 'Tue: 11:00 AM - 8:00 PM', 'Wed: 11:00 AM - 8:00 PM', 'Thu: 11:00 AM - 8:00 PM', 'Fri: 11:00 AM - 9:00 PM', 'Sat: 12:00 PM - 9:00 PM', 'Sun: 12:00 PM - 8:00 PM']",[],"1431 Forest Ave, Staten Island, NY 10302"
"['Mon: 3:00 PM - 9:00 PM', 'Tue: 3:00 PM - 10:00 PM', 'Wed: 3:00 PM - 10:00 PM', 'Thu: 3:00 PM - 10:00 PM', 'Fri: 2:00 PM - 11:00 PM', 'Sat: 12:00 PM - 11:00 PM', 'Sun: 12:00 PM - 9:00 PM']",[],"293 Port Richmond Ave, Staten Island, NY 10302"
"['Mon: 11:30 AM - 8:45 PM', 'Tue: Closed', 'Wed: 11:30 AM - 8:30 PM', 'Thu: 11:30 AM - 8:45 PM', 'Fri: 11:30 AM - 8:45 PM', 'Sat: 11:30 AM - 8:45 PM', 'Sun: 11:30 AM - 8:45 PM']","['Fried Spring Roll Vermicielli', 'Fried Spring Rolls', 'Shrimp Summer Rolls', 'Grilled Chicken Pho', 'Grilled Pork Tacos', 'Smoked Duck Breast Rolls', 'Beef Short Ribs Pho', 'Grilled Pork Rice Box', 'Shrimp Vermicelli Salad']","4018 Hylan Blvd, Staten Island, NY 10308"
"['Mon: 11:00 AM - 9:00 PM', 'Tue: Closed', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:00 PM', 'Sat: 11:00 AM - 9:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Fried Calamari', 'Jumbo Shrimp Marinara Shrimps', 'Rigatoni']","27 Seguine Ave, Staten Island, NY 10309"
"['Mon: Closed', 'Tue: Closed', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 1:00 PM - 11:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Hot Spot Pizza', 'Spicy Rigatoni', 'Peanut Butter Moose', 'Eggplant Parm', 'Grilled Artichoke', 'Caesar Salad', 'Fried Calamari', 'Rigatoni Bolognese', 'Coyote', 'Bronzino', 'Spaghetti Chitarra', 'Eggs Benny', 'Margherita Pizza', 'Porchetta Sandwich', 'Stuffed Mushrooms', 'Arancine E Panelle', 'Oysters', 'Scallops']","12 Minthorne St, Staten Island, NY 10301"
"['Mon: Open 24 hours', 'Tue: Open 24 hours', 'Wed: Open 24 hours', 'Thu: Open 24 hours', 'Fri: Open 24 hours', 'Sat: Open 24 hours', 'Sun: Open 24 hours']","['Noodle Soup', 'Curry Coconut', 'Spicy Beef Soup', 'Salty Crispy Chicken', 'Potato Slice', 'Pickled Cabbage Soup', 'Deep Fried Tofu', 'Takoyaki', 'Sliced Beef', 'Tripe', 'Crossing Bridge Noodles', 'Sweet Potato Noodles', 'Salt and Pepper Fried Squid', 'Yunnan Noodles', 'Mixed Mushroom', 'Pigs Ear', 'Beef Skewer', 'Tomato Noodles']","752 61st St, Ste A"
[],[],"105 W 13th St, New York, NY 10011"
"['Mon: Closed', 'Tue: 11:00 AM - 12:00 AM (Next day)', 'Wed: 11:00 AM - 12:00 AM (Next day)', 'Thu: 11:00 AM - 12:00 AM (Next day)', 'Fri: 11:00 AM - 12:00 AM (Next day)', 'Sat: 11:00 AM - 12:00 AM (Next day)', 'Sun: 12:00 PM - 11:00 PM']","['Crab Cakes', 'Patatas Bravas', 'Garlic Shrimp', 'Grilled Octopus', 'Braised Short Ribs', 'Breaded Baby Squid', 'Aguacate Relleno', 'Pulpo a Galega', 'Stuffed Avocado', 'Filet Mignon', 'Camarones Al Ajillo', 'Chicken Empanadas', 'Sirloin Tips', 'Ham Croquettes', 'Seafood Paella']","73 Warwick St, Newark, NJ 07105"
"['Mon: 9:00 AM - 9:30 AM', 'Tue: Closed', 'Wed: 9:00 AM - 9:30 PM', 'Thu: 9:00 AM - 9:30 PM', 'Fri: 9:00 AM - 9:30 PM', 'Sat: 9:00 AM - 9:30 PM', 'Sun: 9:00 AM - 8:30 PM']","['Tiramisu', 'Chitarra Pasta with Short Ribs Rag', 'Gnocchi Stuffed with White Truffle', 'Ossobuco']","2935 Veterans Rd W, Staten Island, NY 10309"
"['Mon: Closed', 'Tue: Closed', 'Wed: 5:00 PM - 9:00 PM', 'Thu: 5:00 PM - 9:00 PM', 'Fri: 5:00 PM - 10:00 PM', 'Sat: 5:00 PM - 10:00 PM', 'Sun: 12:00 PM - 8:00 PM']","['White', 'Taproom', 'Buffalo Wings', 'Mahi Mahi Tacos']","37 Navy Pier Ct, Staten Island, NY 10304"
"['Mon: 12:00 PM - 11:00 PM', 'Tue: 12:00 PM - 11:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 12:00 PM - 11:00 PM', 'Sun: 11:00 AM - 11:00 PM']","['Grilled Octopus', 'Bone in Pork Chop', 'Stuffed Mushrooms', 'Lamb Chops', 'Tartufo', 'Lobster Ravioli', 'Chilean Sea Bass', 'Caesar Salad', 'Fig Burrata', 'Panna Cotta', 'Salmon Tartar', 'Bronzino', 'Veal Marsala', 'Cannoli', 'Shrimps Scampi']","4200 Hylan Blvd, Staten Island, NY 10308"
"['Mon: Closed', 'Tue: 9:00 AM - 9:00 PM', 'Wed: 9:00 AM - 9:00 PM', 'Thu: 9:00 AM - 9:00 PM', 'Fri: 9:00 AM - 10:00 PM', 'Sat: 9:00 AM - 10:00 PM', 'Sun: 9:00 AM - 8:00 PM']","['Chocolate Banana Fosters French Toast', 'Asian Steak', 'Truffled Chicken Salad', 'Kids Scrambled Eggs']","1189 Bay St, Staten Island, NY 10305"
"['Mon: Closed', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:00 PM', 'Sat: 11:00 AM - 9:00 PM', 'Sun: 11:00 AM - 9:00 PM']","['Fish Tacos', 'Tostones', 'Chicken Birria Tacos', 'Fried Cod Tacos', 'Pollo Asado Tacos', 'Chicken Tortilla Soup']","1846 Springfield Ave, Maplewood, NJ 07040"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 10:00 PM', 'Fri: 11:00 AM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: Closed']","['Fried Calamari', 'Grandma Pizza', 'Apple Pie a La Mode', 'Lobster Ravioli', 'Eggplant Rollatini', 'Pappardelle', 'Tartufo', 'Caesar Salad', 'Burrata', 'Frutta Di Mare']","2110 Richmond Rd, Ste 6"
"['Mon: 11:00 AM - 9:30 PM', 'Tue: 11:00 AM - 9:30 PM', 'Wed: 11:00 AM - 9:30 PM', 'Thu: 11:00 AM - 9:30 PM', 'Fri: 11:00 AM - 9:30 PM', 'Sat: 11:00 AM - 9:30 PM', 'Sun: 11:00 AM - 9:30 PM']","['Spicy Miso Ramen', 'Miso Ramen', 'Spicy Tonkotsu Ramen', 'Takoyaki', 'Vegetable Ramen', 'Tonkotsu Ramen', 'Traditional Beef Ramen', 'Karaage Chicken', 'Osaka Beef Ramen']","1756 Victory Blvd, Staten Island, NY 10314"
"['Mon: 5:00 PM - 11:00 PM', 'Tue: 5:00 PM - 11:00 PM', 'Wed: 5:00 PM - 11:00 PM', 'Thu: 5:00 PM - 11:00 PM', 'Fri: 11:30 AM - 11:00 PM', 'Sat: 11:30 AM - 11:00 PM', 'Sun: 11:30 AM - 11:00 PM']","['Chef S Han Sang', 'Ssam and Scallion Salad', 'Kimchi Stew', 'Marinated Short Ribs', 'Shrimp Gang Jeong', 'Egg Souffle', 'Dry Aged Ribeye', 'Hanger Steak', 'Spicy Pork Belly', 'Snowflake Bingsoo', 'Oysters', 'Kimchi Jigae', 'Japchae']","294 Livingston St, Brooklyn, NY 11217"
"['Mon: Closed', 'Tue: 10:30 AM - 9:00 PM', 'Wed: 10:30 AM - 9:00 PM', 'Thu: 10:30 AM - 9:00 PM', 'Fri: 10:30 AM - 9:00 PM', 'Sat: 10:30 AM - 9:00 PM', 'Sun: 12:00 PM - 6:00 PM']","['Flounder', 'The Charlie Baltimore', 'Salt Cod Croquettes', 'New England Clam Chowder 16oz', 'Whole Red Snapper', 'Flan', 'Fried Shrimp', 'Ipanema Salad', 'Bossa Combo', 'Fried Buffalo Shrimp', 'Whiting', 'Grilled Salmon']","230 Trumbull St, Elizabeth, NJ 07206"
"['Mon: 9:00 AM - 9:30 AM', 'Tue: Closed', 'Wed: 9:00 AM - 9:30 PM', 'Thu: 9:00 AM - 9:30 PM', 'Fri: 9:00 AM - 9:30 PM', 'Sat: 9:00 AM - 9:30 PM', 'Sun: 9:00 AM - 8:30 PM']","['Tiramisu', 'Chitarra Pasta with Short Ribs Rag', 'Gnocchi Stuffed with White Truffle', 'Ossobuco']","2935 Veterans Rd W, Staten Island, NY 10309"
"['Mon: Closed', 'Tue: Closed', 'Wed: 5:00 PM - 9:00 PM', 'Thu: 5:00 PM - 9:00 PM', 'Fri: 5:00 PM - 10:00 PM', 'Sat: 5:00 PM - 10:00 PM', 'Sun: 12:00 PM - 8:00 PM']","['White', 'Taproom', 'Buffalo Wings', 'Mahi Mahi Tacos']","37 Navy Pier Ct, Staten Island, NY 10304"
"['Mon: 12:00 PM - 11:00 PM', 'Tue: 12:00 PM - 11:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 12:00 PM - 11:00 PM', 'Sun: 11:00 AM - 11:00 PM']","['Grilled Octopus', 'Bone in Pork Chop', 'Stuffed Mushrooms', 'Lamb Chops', 'Tartufo', 'Lobster Ravioli', 'Chilean Sea Bass', 'Caesar Salad', 'Fig Burrata', 'Panna Cotta', 'Salmon Tartar', 'Bronzino', 'Veal Marsala', 'Cannoli', 'Shrimps Scampi']","4200 Hylan Blvd, Staten Island, NY 10308"
"['Mon: Closed', 'Tue: 9:00 AM - 9:00 PM', 'Wed: 9:00 AM - 9:00 PM', 'Thu: 9:00 AM - 9:00 PM', 'Fri: 9:00 AM - 10:00 PM', 'Sat: 9:00 AM - 10:00 PM', 'Sun: 9:00 AM - 8:00 PM']","['Chocolate Banana Fosters French Toast', 'Asian Steak', 'Truffled Chicken Salad', 'Kids Scrambled Eggs']","1189 Bay St, Staten Island, NY 10305"
"['Mon: Closed', 'Tue: 11:00 AM - 9:00 PM', 'Wed: 11:00 AM - 9:00 PM', 'Thu: 11:00 AM - 9:00 PM', 'Fri: 11:00 AM - 9:00 PM', 'Sat: 11:00 AM - 9:00 PM', 'Sun: 11:00 AM - 9:00 PM']","['Fish Tacos', 'Tostones', 'Chicken Birria Tacos', 'Fried Cod Tacos', 'Pollo Asado Tacos', 'Chicken Tortilla Soup']","1846 Springfield Ave, Maplewood, NJ 07040"
"['Mon: 11:00 AM - 9:30 PM', 'Tue: 11:00 AM - 9:30 PM', 'Wed: 11:00 AM - 9:30 PM', 'Thu: 11:00 AM - 9:30 PM', 'Fri: 11:00 AM - 9:30 PM', 'Sat: 11:00 AM - 9:30 PM', 'Sun: 11:00 AM - 9:30 PM']","['Spicy Miso Ramen', 'Miso Ramen', 'Spicy Tonkotsu Ramen', 'Takoyaki', 'Vegetable Ramen', 'Tonkotsu Ramen', 'Traditional Beef Ramen', 'Karaage Chicken', 'Osaka Beef Ramen']","1756 Victory Blvd, Staten Island, NY 10314"
"['Mon: 5:00 PM - 11:00 PM', 'Tue: 5:00 PM - 11:00 PM', 'Wed: 5:00 PM - 11:00 PM', 'Thu: 5:00 PM - 11:00 PM', 'Fri: 11:30 AM - 11:00 PM', 'Sat: 11:30 AM - 11:00 PM', 'Sun: 11:30 AM - 11:00 PM']","['Chef S Han Sang', 'Ssam and Scallion Salad', 'Kimchi Stew', 'Marinated Short Ribs', 'Shrimp Gang Jeong', 'Egg Souffle', 'Dry Aged Ribeye', 'Hanger Steak', 'Spicy Pork Belly', 'Snowflake Bingsoo', 'Oysters', 'Kimchi Jigae', 'Japchae']","294 Livingston St, Brooklyn, NY 11217"
"['Mon: Closed', 'Tue: 10:30 AM - 9:00 PM', 'Wed: 10:30 AM - 9:00 PM', 'Thu: 10:30 AM - 9:00 PM', 'Fri: 10:30 AM - 9:00 PM', 'Sat: 10:30 AM - 9:00 PM', 'Sun: 12:00 PM - 6:00 PM']","['Flounder', 'The Charlie Baltimore', 'Salt Cod Croquettes', 'New England Clam Chowder 16oz', 'Whole Red Snapper', 'Flan', 'Fried Shrimp', 'Ipanema Salad', 'Bossa Combo', 'Fried Buffalo Shrimp', 'Whiting', 'Grilled Salmon']","230 Trumbull St, Elizabeth, NJ 07206"
[],[],"177 Atlantic Ave, Brooklyn, NY 11201"
"['Mon: Closed', 'Tue: 11:00 AM - 3:30 PM 5:00 PM - 11:00 PM', 'Wed: 11:00 AM - 3:30 PM 5:00 PM - 11:00 PM', 'Thu: 11:00 AM - 3:30 PM 5:00 PM - 11:00 PM', 'Fri: 11:00 AM - 3:30 PM 5:00 PM - 11:00 PM', 'Sat: 11:00 AM - 3:30 PM 5:00 PM - 11:00 PM', 'Sun: 11:00 AM - 3:30 PM 5:00 PM - 11:00 PM']","['Braised Short Ribs', 'Short Rib Pappardelle', 'Salmon Tartare', 'Wild Mushroom Crepe', 'Rack of Lamb', 'Crab Crepe', 'Duck Breast', 'Scottish Salmon Tartar', 'Halibut', 'Oysters', 'Scallops', 'Wasabi Tobiko', 'Warm Crepe', 'Lobster Crepe', 'Duck Confit', 'Skate Wing', 'Steak Frites', 'French Toast', 'Chorizo', 'Tuna Tar Tar']","160 Maplewood Ave, Maplewood, NJ 07040"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 12:00 PM - 11:00 PM', 'Sun: 12:00 PM - 10:00 PM']","['Chicken Gabriella', 'Asian Wings Fried Zucchini Meatloaf', 'Baked Clams', 'Steak Eggs Benedict', 'Bacon Wrapped Shrimp', 'Pirogies', 'Stuffed French Toast', 'Hot Antipasto', 'Chicken Parmigiana']","75 Innis St, Staten Island, NY 10302"
"['Mon: 12:00 PM - 10:00 PM', 'Tue: 12:00 PM - 10:00 PM', 'Wed: 12:00 PM - 10:00 PM', 'Thu: 12:00 PM - 10:00 PM', 'Fri: 12:00 PM - 11:00 PM', 'Sat: 12:00 PM - 11:00 PM', 'Sun: 12:00 PM - 10:00 PM']",[],"1072 Bay St, Staten Island, NY 10305"
"['Mon: 10:00 AM - 10:00 PM', 'Tue: 10:00 AM - 10:00 PM', 'Wed: 10:00 AM - 10:00 PM', 'Thu: 10:00 AM - 10:00 PM', 'Fri: 10:00 AM - 10:00 PM', 'Sat: 10:00 AM - 10:00 PM', 'Sun: 10:00 AM - 10:00 PM']",[],"2635 Ocean Ave, New York, NY 11229"
"['Mon: Closed', 'Tue: 11:00 AM - 3:00 PM', 'Wed: 11:00 AM - 3:00 PM', 'Thu: 11:00 AM - 3:00 PM', 'Fri: 11:00 AM - 6:00 PM', 'Sat: 11:00 AM - 6:30 PM', 'Sun: 11:00 AM - 6:00 PM']","['Sweet & Spicy Pork Bulgogi', 'Pork Dumpling Soup W/ Beef Brisket', 'Oyster or Pork Soft Tofu Soup', 'Bibimbap Rice Bowl']","254 36th St, Brooklyn, NY 11232"
"['Mon: Closed', 'Tue: Closed', 'Wed: 8:00 AM - 3:00 PM', 'Thu: 8:00 AM - 3:00 PM', 'Fri: 8:00 AM - 3:00 PM', 'Sat: 8:00 AM - 3:00 PM', 'Sun: 8:00 AM - 3:00 PM']","['Banana Walnut French Toast', 'Chicken and Waffle Sandwich', 'Harvest Eggs Benedict', 'Crab Cake', 'Pulled Pork Sandwich', 'Pretzel Crusted Chicken Sandwich', 'Omelette']","694 New Dorp Ln, Staten Island, NY 10306"
"['Mon: Closed', 'Tue: 5:00 PM - 10:00 PM', 'Wed: 5:00 PM - 10:00 PM', 'Thu: 5:00 PM - 10:00 PM', 'Fri: 5:00 PM - 11:00 PM', 'Sat: 11:00 AM - 3:00 PM 5:00 PM - 11:00 PM', 'Sun: 11:00 AM - 3:00 PM']","['Ancho Rubbed Amish Pork Chop', 'Crisp Pork Belly', 'Seared Gulf Shrimp', 'Confit Chicken Wing', 'Watermelon Salad', 'Chicken Sandwich', 'Brick Roasted Giannone Chicken', 'Hamachi Crudo', 'Hen of the Woods Mushroom', 'Nashville Fried Chicken Sandwich', 'Prime Omaha Ny Strip Steak']","788 Franklin Ave, Brooklyn, NY 11238"
"['Mon: Closed', 'Tue: Closed', 'Wed: 4:00 PM - 9:00 PM', 'Thu: 4:00 PM - 9:00 PM', 'Fri: 4:00 PM - 10:00 PM', 'Sat: 11:00 AM - 10:00 PM', 'Sun: 11:00 AM - 9:00 PM']","['Crab Cake', 'Caesar Salad', 'Seared Tuna Wrap', 'Blackened Swordfish']","300 Father Capodanno Blvd, Staten Island, NY 10305"
"['Mon: 2:00 PM - 2:00 AM (Next day)', 'Tue: 2:00 PM - 2:00 AM (Next day)', 'Wed: 2:00 PM - 2:00 AM (Next day)', 'Thu: 2:00 PM - 2:00 AM (Next day)', 'Fri: 2:00 PM - 2:00 AM (Next day)', 'Sat: 12:00 PM - 2:00 AM (Next day)', 'Sun: 12:00 PM - 2:00 AM (Next day)']","['Jerk Chicken', 'Curry Goat Empanadas', 'Macaroni Pie', 'Pumpkin Rice', 'Empanada']","733 Franklin Ave, Brooklyn, NY 11238"
"['Mon: 11:00 AM - 10:00 PM', 'Tue: 11:00 AM - 10:00 PM', 'Wed: 11:00 AM - 10:00 PM', 'Thu: 11:00 AM - 11:00 PM', 'Fri: 11:00 AM - 11:00 PM', 'Sat: 11:00 AM - 11:00 PM', 'Sun: 12:00 PM - 9:00 PM']","['Chicken Bacon Ranch Cheesteak', 'Chicken Cheesesteak', 'Buffalo Chicken', 'Philly Cheesesteak', 'Cheese Philly Cheese Steak', 'Fried Mac', 'Hot Honey Chicken Sandwich', 'Buffalo Wings', 'White American']","1310 Forest Ave, Staten Island, NY 10302"
[],[],"6 Earhart Dr, Newark, NJ 07114"
